# pair_index, img_from, img_to, component_id, start_x, start_y, end_x, end_y, centroid_x, centroid_y, unit_dir_x, unit_dir_y, length_px, angle_rad, size_pixels
310, generated310.png, generated311.png, 1, 708.693, 87.989, 707.688, 117.093, 708.240, 101.102, -0.034505, 0.999405, 29.121, 1.605308, 225
311, generated311.png, generated312.png, 1, 734.125, 305.115, 701.970, 308.730, 718.148, 306.911, -0.993740, 0.111720, 32.358, 3.029639, 135
312, generated312.png, generated313.png, 1, 444.405, 150.147, 452.095, 181.224, 447.970, 164.556, 0.240219, 0.970719, 32.014, 1.328205, 135
313, generated313.png, generated314.png, 1, 417.003, 403.014, 402.821, 406.202, 409.766, 404.641, -0.975649, 0.219337, 14.536, 2.920458, 64
314, generated314.png, generated315.png, 1, 599.483, 544.778, 562.748, 567.594, 579.309, 557.309, -0.849492, 0.527601, 43.244, 2.585818, 243
315, generated315.png, generated316.png, 1, 749.783, 261.144, 734.601, 247.251, 741.932, 253.959, -0.737728, -0.675098, 20.580, -2.400494, 221
316, generated316.png, generated317.png, 1, 720.028, 520.535, 699.978, 521.584, 710.404, 521.038, -0.998633, 0.052269, 20.077, 3.089300, 52
317, generated317.png, generated318.png, 1, 415.165, 390.582, 376.842, 401.444, 395.194, 396.242, -0.962104, 0.272683, 39.832, 2.865412, 227
318, generated318.png, generated319.png, 1, 253.874, 275.829, 239.997, 285.996, 246.219, 281.438, -0.806664, 0.591010, 17.203, 2.509283, 64
319, generated319.png, generated320.png, 1, 582.550, 525.357, 561.618, 540.028, 571.404, 533.169, -0.818905, 0.573930, 25.561, 2.530296, 178
320, generated320.png, generated321.png, 1, 440.997, 104.037, 412.017, 101.776, 426.102, 102.875, -0.996971, -0.077779, 29.068, -3.063735, 88
321, generated321.png, generated322.png, 1, 721.019, 233.610, 686.990, 234.670, 706.468, 234.063, -0.999516, 0.031122, 34.046, 3.110465, 79
322, generated322.png, generated323.png, 1, 430.003, 530.177, 396.995, 530.680, 413.098, 530.434, -0.999884, 0.015250, 33.011, 3.126342, 122
323, generated323.png, generated324.png, 1, 723.152, 70.879, 736.041, 86.967, 729.373, 78.644, 0.625234, 0.780438, 20.615, 0.895366, 59
324, generated324.png, generated325.png, 1, 419.363, 504.119, 414.733, 518.240, 416.957, 511.457, -0.311557, 0.950227, 14.861, 1.887627, 70
325, generated325.png, generated326.png, 1, 643.906, 570.469, 623.912, 566.438, 632.630, 568.196, -0.980281, -0.197609, 20.396, -2.942674, 46
326, generated326.png, generated327.png, 1, 463.281, 151.918, 470.647, 177.103, 466.588, 163.225, 0.280704, 0.959794, 26.240, 1.286269, 102
327, generated327.png, generated328.png, 1, 628.068, 378.212, 596.756, 388.237, 611.565, 383.496, -0.952379, 0.304918, 32.878, 2.831740, 248
328, generated328.png, generated329.png, 1, 529.933, 75.507, 541.447, 97.292, 535.412, 85.873, 0.467277, 0.884111, 24.641, 1.084588, 102
329, generated329.png, generated330.png, 1, 580.805, 320.719, 562.566, 333.374, 570.444, 327.907, -0.821597, 0.570069, 22.200, 2.535003, 108
330, generated330.png, generated331.png, 1, 110.981, 395.497, 91.011, 394.720, 100.306, 395.082, -0.999242, -0.038925, 19.985, -3.102658, 49
331, generated331.png, generated332.png, 1, 715.997, 10.024, 681.970, 6.275, 696.772, 7.906, -0.993985, -0.109512, 34.234, -3.031861, 127
332, generated332.png, generated333.png, 1, 641.234, 37.866, 614.805, 55.711, 627.446, 47.176, -0.828765, 0.559596, 31.890, 2.547694, 74
333, generated333.png, generated334.png, 1, 529.761, 555.851, 533.493, 574.904, 531.500, 564.729, 0.192182, 0.981359, 19.415, 1.377411, 70
334, generated334.png, generated335.png, 1, 261.155, 178.465, 252.811, 207.235, 257.680, 190.446, -0.278540, 0.960425, 29.956, 1.853070, 175
335, generated335.png, generated336.png, 1, 446.000, 242.999, 422.980, 244.737, 432.163, 244.043, -0.997162, 0.075280, 23.085, 3.066241, 92
336, generated336.png, generated337.png, 1, 729.004, 73.527, 706.997, 73.327, 717.976, 73.427, -0.999958, -0.009114, 22.008, -3.132478, 82
337, generated337.png, generated338.png, 1, 57.984, 33.161, 23.027, 29.728, 40.288, 31.423, -0.995214, -0.097721, 35.126, -3.043716, 104
338, generated338.png, generated339.png, 1, 422.100, 417.977, 425.840, 434.037, 423.917, 425.778, 0.226821, 0.973936, 16.490, 1.341984, 36
339, generated339.png, generated340.png, 1, 419.944, 1.095, 379.974, 3.587, 398.261, 2.447, -0.998062, 0.062226, 40.047, 3.079326, 188
340, generated340.png, generated341.png, 1, 420.003, 249.604, 397.997, 249.460, 408.145, 249.526, -0.999979, -0.006530, 22.006, -3.135063, 76
341, generated341.png, generated342.png, 1, 348.063, 300.983, 325.962, 299.624, 336.848, 300.293, -0.998115, -0.061378, 22.143, -3.080176, 92
342, generated342.png, generated343.png, 1, 113.016, 173.570, 73.034, 172.083, 94.045, 172.865, -0.999309, -0.037173, 40.010, -3.104412, 155
343, generated343.png, generated344.png, 1, 748.146, 527.973, 747.273, 555.946, 747.680, 542.900, -0.031210, 0.999513, 27.986, 1.602011, 100
344, generated344.png, generated345.png, 1, 235.049, 1.894, 192.077, 2.999, 212.351, 2.478, -0.999670, 0.025705, 42.986, 3.115884, 245
345, generated345.png, generated346.png, 1, 139.858, 99.264, 122.127, 89.763, 131.250, 94.652, -0.881446, -0.472285, 20.117, -2.649711, 112
346, generated346.png, generated347.png, 1, 696.000, 150.973, 667.995, 150.794, 681.464, 150.880, -0.999980, -0.006391, 28.006, -3.135202, 125
347, generated347.png, generated348.png, 1, 600.342, 336.500, 580.490, 362.613, 590.209, 349.829, -0.605204, 0.796070, 32.802, 2.220819, 211
348, generated348.png, generated349.png, 1, 373.005, 93.935, 351.001, 93.840, 363.304, 93.893, -0.999991, -0.004331, 22.004, -3.137262, 112
349, generated349.png, generated350.png, 1, 595.841, 476.680, 569.815, 489.629, 582.023, 483.555, -0.895301, 0.445462, 29.069, 2.679903, 128
350, generated350.png, generated351.png, 1, 4.305, 255.689, 0.205, 278.038, 2.354, 266.323, -0.180437, 0.983587, 22.722, 1.752227, 96
351, generated351.png, generated352.png, 1, 352.993, 346.964, 326.988, 351.939, 339.736, 349.500, -0.982188, 0.187900, 26.476, 2.952569, 106
352, generated352.png, generated353.png, 1, 469.993, 456.671, 424.992, 457.623, 446.701, 457.164, -0.999776, 0.021149, 45.011, 3.120442, 177
353, generated353.png, generated354.png, 1, 166.390, 414.003, 166.206, 438.002, 166.286, 427.597, -0.007670, 0.999971, 23.999, 1.578466, 77
354, generated354.png, generated355.png, 1, 447.494, 464.548, 433.821, 479.840, 441.022, 471.787, -0.666524, 0.745483, 20.514, 2.300333, 136
355, generated355.png, generated356.png, 1, 669.940, 542.019, 676.158, 561.272, 673.022, 551.562, 0.307317, 0.951607, 20.232, 1.258424, 137
356, generated356.png, generated357.png, 1, 115.669, 221.967, 115.267, 238.007, 115.476, 229.667, -0.025088, 0.999685, 16.045, 1.595887, 63
357, generated357.png, generated358.png, 1, 642.703, 346.193, 609.746, 358.310, 625.041, 352.687, -0.938574, 0.345077, 35.114, 2.789272, 147
358, generated358.png, generated359.png, 1, 429.909, 127.176, 409.622, 116.735, 420.373, 122.269, -0.889154, -0.457608, 22.817, -2.666289, 67
359, generated359.png, generated360.png, 1, 17.915, 84.590, 25.222, 100.901, 21.951, 93.599, 0.408812, 0.912619, 17.872, 1.149644, 142
360, generated360.png, generated361.png, 1, 469.005, 248.109, 451.993, 248.840, 460.310, 248.483, -0.999079, 0.042914, 17.027, 3.098666, 29
361, generated361.png, generated362.png, 1, 747.861, 494.008, 748.038, 520.007, 747.950, 507.062, 0.006827, 0.999977, 25.999, 1.563970, 80
362, generated362.png, generated363.png, 1, 588.302, 101.788, 569.718, 85.318, 579.652, 94.122, -0.748394, -0.663255, 24.832, -2.416433, 115
363, generated363.png, generated364.png, 1, 428.289, 272.746, 396.080, 285.207, 411.290, 279.323, -0.932640, 0.360809, 34.535, 2.772457, 124
364, generated364.png, generated365.png, 1, 463.190, 317.167, 446.964, 318.587, 456.959, 317.712, -0.996196, 0.087147, 16.288, 3.054335, 73
365, generated365.png, generated366.png, 1, 453.420, 114.665, 439.449, 102.485, 446.254, 108.418, -0.753777, -0.657131, 18.535, -2.424587, 67
366, generated366.png, generated367.png, 1, 746.207, 181.994, 746.923, 207.059, 746.591, 195.424, 0.028544, 0.999593, 25.075, 1.542248, 132
367, generated367.png, generated368.png, 1, 670.854, 51.577, 638.872, 62.631, 655.164, 57.000, -0.945139, 0.326670, 33.838, 2.808815, 61
368, generated368.png, generated369.png, 1, 93.264, 374.687, 102.935, 385.061, 98.080, 379.853, 0.681872, 0.731471, 14.183, 0.820477, 75
369, generated369.png, generated370.png, 1, 600.326, 483.341, 591.095, 492.148, 595.577, 487.872, -0.723532, 0.690291, 12.758, 2.379701, 78
370, generated370.png, generated371.png, 1, 733.000, 590.345, 716.000, 590.347, 725.173, 590.346, -1.000000, 0.000115, 17.000, 3.141478, 52
371, generated371.png, generated372.png, 1, 113.961, 237.497, 94.974, 237.987, 104.455, 237.743, -0.999668, 0.025785, 18.994, 3.115805, 101
372, generated372.png, generated373.png, 1, 266.075, 1.335, 245.747, 5.862, 256.217, 3.530, -0.976091, 0.217363, 20.826, 2.922481, 115
373, generated373.png, generated374.png, 1, 229.337, 426.019, 229.932, 447.030, 229.697, 438.742, 0.028319, 0.999599, 21.020, 1.542474, 66
374, generated374.png, generated375.png, 1, 227.601, 216.813, 220.951, 230.977, 224.234, 223.984, -0.424996, 0.905195, 15.648, 2.009754, 64
375, generated375.png, generated376.png, 1, 356.009, 106.704, 339.999, 106.909, 348.122, 106.805, -0.999917, 0.012849, 16.012, 3.128743, 41
376, generated376.png, generated377.png, 1, 360.087, 384.539, 336.002, 379.990, 348.296, 382.312, -0.982623, -0.185613, 24.511, -2.954897, 125
377, generated377.png, generated378.png, 1, 596.011, 480.819, 563.947, 478.864, 578.453, 479.749, -0.998146, -0.060868, 32.123, -3.080687, 203
378, generated378.png, generated379.png, 1, 183.616, 278.030, 184.393, 288.047, 184.023, 283.273, 0.077408, 0.997000, 10.047, 1.493311, 44
379, generated379.png, generated380.png, 1, 7.030, 179.014, -0.047, 194.979, 3.250, 187.542, -0.405261, 0.914201, 17.464, 1.988061, 72
380, generated380.png, generated381.png, 1, 737.764, 400.553, 746.219, 419.455, 742.762, 411.727, 0.408344, 0.912828, 20.707, 1.150157, 143
381, generated381.png, generated382.png, 1, 685.756, 460.228, 696.889, 472.171, 691.537, 466.430, 0.681865, 0.731478, 16.328, 0.820487, 121
382, generated382.png, generated383.png, 1, 110.021, 40.259, 76.912, 42.896, 93.762, 41.554, -0.996844, 0.079390, 33.213, 3.062119, 130
383, generated383.png, generated384.png, 1, 415.998, 561.713, 400.999, 561.817, 408.163, 561.767, -0.999976, 0.006937, 15.000, 3.134655, 43
384, generated384.png, generated385.png, 1, 238.103, 179.903, 239.797, 199.106, 238.869, 188.586, 0.087876, 0.996131, 19.278, 1.482806, 99
385, generated385.png, generated386.png, 1, 721.019, 559.294, 701.969, 560.509, 711.200, 559.920, -0.997971, 0.063673, 19.089, 3.077876, 50
386, generated386.png, generated387.png, 1, 474.887, 158.005, 476.236, 185.989, 475.457, 169.826, 0.048141, 0.998841, 28.016, 1.522637, 46
387, generated387.png, generated388.png, 1, 638.953, 58.992, 634.811, 82.145, 636.558, 72.377, -0.176081, 0.984376, 23.521, 1.747800, 77
388, generated388.png, generated389.png, 1, 115.972, 226.951, 117.381, 255.031, 116.716, 241.771, 0.050121, 0.998743, 28.115, 1.520655, 109
389, generated389.png, generated390.png, 1, 75.459, 472.182, 69.146, 488.058, 72.389, 479.903, -0.369473, 0.929242, 17.085, 1.949238, 72
390, generated390.png, generated391.png, 1, 330.003, 97.927, 300.019, 96.570, 315.310, 97.262, -0.998976, -0.045233, 30.015, -3.096344, 42
391, generated391.png, generated392.png, 1, 327.983, 361.349, 304.988, 360.257, 316.449, 360.801, -0.998876, -0.047398, 23.022, -3.094177, 156
392, generated392.png, generated393.png, 1, 426.970, 366.832, 387.980, 373.891, 405.849, 370.656, -0.984005, 0.178143, 39.623, 2.962494, 93
393, generated393.png, generated394.png, 1, 292.489, 278.690, 301.845, 293.465, 297.548, 286.679, 0.534998, 0.844853, 17.488, 1.006291, 84
394, generated394.png, generated395.png, 1, 229.402, 157.706, 207.465, 167.841, 218.229, 162.868, -0.907797, 0.419409, 24.166, 2.708798, 144
395, generated395.png, generated396.png, 1, 175.000, 119.621, 151.000, 119.648, 162.962, 119.635, -0.999999, 0.001160, 24.000, 3.140433, 52
396, generated396.png, generated397.png, 1, 131.068, 60.882, 90.999, 63.992, 110.695, 62.463, -0.997001, 0.077384, 40.190, 3.064132, 95
397, generated397.png, generated398.png, 1, 48.903, 45.596, 13.050, 54.208, 29.338, 50.296, -0.972342, 0.233562, 36.873, 2.905853, 71
398, generated398.png, generated399.png, 1, 435.753, 126.548, 419.834, 119.367, 427.768, 122.946, -0.911541, -0.411209, 17.463, -2.717812, 56
